rating,reviews,sentiment,country,company
1,took long send warehouse,Neutral,ID,Shopee_Express
1,turn many like always pas delivery estimate considered received recipient many complaining still standing expedition huh ...,Positive,ID,Shopee_Express
1,really bad service every time problem c never responds even answered take long time transported department really good shopee express lost item ...,Negative,ID,Shopee_Express
1,package didnt arrive really courier package arrived first ...,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,worst eexpedition wheres package pke said received received name whats name didnt phone call confirm item arrived messed photo put ...,Negative,ID,Shopee_Express
1,always slow always disappointing,Negative,ID,Shopee_Express
1,package stuck warehouse instead delivered right away strange wait long time regular period take day thats right ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,sluggish tired,Negative,ID,Shopee_Express
1,bad package received receipt even though havent courier confirmed delivery ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,excuse come item almost past estimated delivery date hasnt arrived yet whats problem service closed ...,Negative,ID,Shopee_Express
1,package delivered hasnt arrived yet really weird ...,Negative,ID,Shopee_Express
1,package delivery took long,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,sorry courier recommend october night considered good delivered pdhl rmh accept even dtg second received item tsb ...,Positive,ID,Shopee_Express
1,wheres stuff said arrived people around house didnt receive horrible service ...,Positive,ID,Shopee_Express
1,sorry advance advice worker warehouse staff work heart especially courier intention delivered delivered immediately package arrived day ...,Positive,ID,Shopee_Express
1,bad service item arrived noon update late didnt even tell item deposited office even though item waiting least let know via whatsapp chat ...,Negative,ID,Shopee_Express
1,delivery took long even though house close hold since yesterday ...,Neutral,ID,Shopee_Express
1,name express actually lelet,Neutral,ID,Shopee_Express
1,bad courier,Negative,ID,Shopee_Express
1,long time package day still bandung ...,Neutral,ID,Shopee_Express
1,package didnt come right address time package got lost even though address complete ...,Negative,ID,Shopee_Express
1,swear shopee express dont know hr recruit employee shipping sop super duper bad bad bad package w left terrace house put behind plant ...,Negative,ID,Shopee_Express
1,long,Neutral,ID,Shopee_Express
1,good still week service really bad ...,Negative,ID,Shopee_Express
1,seems like lot thief,Negative,ID,Shopee_Express
1,shopped twice using standard shopee express delivery service nothing correct one received first item courier doesnt want deliver second one item sent dont ...,Negative,ID,Shopee_Express
1,swear delivery service long bad,Negative,ID,Shopee_Express
1,really bad havent received package status received package go please reliable courier yes ...,Positive,ID,Shopee_Express
1,sorted like doomsday,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package sent surprised,Positive,ID,Shopee_Express
1,week hasnt arrived even though day ...,Neutral,ID,Shopee_Express
1,sorry expres shope package bandung sent already sent reason courier doesnt meet time package always returned ...,Negative,ID,Shopee_Express
1,courier efficient night call package cant sent using information ive received shopee really trustworthy really ...,Positive,ID,Shopee_Express
1,lemooodd,Neutral,ID,Shopee_Express
5,shope vacancy bag min sort,Neutral,ID,Shopee_Express
1,bad shopee express delivery clear twice sent shopee express lot drama package stored coconut ice woi thought seller coconut ice ask whose name responsible ...,Positive,ID,Shopee_Express
1,suitable expedition suitable market place slow ...,Neutral,ID,Shopee_Express
1,disappointed delivery time,Negative,ID,Shopee_Express
1,shoppe express package hasnt moved almost week last month package arrived home day courier didnt respond well instead asked meet didnt want take home ...,Negative,ID,Shopee_Express
1,slow service anjim,Neutral,ID,Shopee_Express
1,shopee express tau arti express ga vro,Neutral,ID,Shopee_Express
5,although day jkt bdg salute courier able find location even though house number benchmark rt rw courier shopee express bad still ...,Negative,ID,Shopee_Express
1,want markerplace go marketplace dont bother joining expedition performance chaotic bad slow doesnt match estimate dont greedy ...,Negative,ID,Shopee_Express
1,crazy package bandung week hasnt arrived home intention working last estimate thursday monday still hasnt arrived ...,Negative,ID,Shopee_Express
1,im reseller shopee shipping cost expensive shipping east java thousand expensive sending city base pinang cross island using interstate expedition ...,Neutral,ID,Shopee_Express
1,usually bandung tasikmalaya directly home address come bandung karawang bayumas want first playing around indonesia like ...,Positive,ID,Shopee_Express
1,item arrived yet intention open delivery service ...,Neutral,ID,Shopee_Express
1,really badmy item week still clarity day good yet arrived hand application information received wib anyone ...,Positive,ID,Shopee_Express
1,information status package received thursday saturday received sorry give little rating hopefully better ...,Positive,ID,Shopee_Express
2,nan,Neutral,ID,Shopee_Express
1,long delivery even though already destination city ...,Neutral,ID,Shopee_Express
1,wow silly chat response like case ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,deliberately ordered week didnt arrive quickly know took long time arrive ...,Neutral,ID,Shopee_Express
1,long,Neutral,ID,Shopee_Express
1,really messy ordinary expedition jakarta bandung day week hasnt arrived yet bos messed bad service ...,Negative,ID,Shopee_Express
1,long process,Neutral,ID,Shopee_Express
1,wow wheres stuff dog status received package doesnt come house ...,Positive,ID,Shopee_Express
1,shopee express professional shipping item hasnt arrived yet ive waiting since sunday hasnt arrived yet courier tracking keep silent whats ...,Neutral,ID,Shopee_Express
1,shopee ordered kimchi sunday wednesday still piled bandung sorter food explode street way ...,Neutral,ID,Shopee_Express
1,delivery long usually h arrived courier already hasnt arrived ...,Neutral,ID,Shopee_Express
1,slow day way location didnt even arrive even though canceled close gave using shopee express ...,Neutral,ID,Shopee_Express
1,better use fast express cod courier instead using courier shopee bro long time arrive ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
2,nan,Neutral,ID,Shopee_Express
1,week good arrived called head office several time credit hb half price product please wait investigated yes gave maybe ...,Positive,ID,Shopee_Express
1,courier intend work work,Neutral,ID,Shopee_Express
1,isnt item delivered isnt cellphone number tell live ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,aww,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,work take long time different fast guy he right time really slow ...,Neutral,ID,Shopee_Express
5,personal opinion shopee express best compared expedition average person post disappointed satisfied shopee express service dont comment ...,Positive,ID,Shopee_Express
1,seems like delivery guy suddenly package hasnt arrived house day neighbor office doesnt even package ...,Positive,ID,Shopee_Express
1,strange delivery service suddenly status recipient even though people day please help lot people disappointed service ...,Neutral,ID,Shopee_Express
3,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,long ge day yet come fried work,Neutral,ID,Shopee_Express
1,employee dont want work sending package also rescheduling continuously shopee service bad ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,status package sent destination address sunday still destination address right ...,Neutral,ID,Shopee_Express
1,package hasnt arrived yet day im sorry shope please evaluate ...,Positive,ID,Shopee_Express
1,expedition really fraudulent maybe order status received order hasnt arrived yet tsk tsk professional dont take people order ...,Negative,ID,Shopee_Express
1,package taro dpn door people available rmh wheres brain courier call kek send lg next morrow package lost bgst ...,Negative,ID,Shopee_Express
2,please send package usually stockpiled day need already past estimate ...,Positive,ID,Shopee_Express
1,sent good warehouse,Positive,ID,Shopee_Express
1,woy aing item status received item available daily stay terrace house hanging order received ...,Neutral,ID,Shopee_Express
1,package arrived status received name,Neutral,ID,Shopee_Express
3,nan,Neutral,ID,Shopee_Express
1,ive ordered item havent received one sent belegug address clearly listed phone number also one called contacted ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,bad delivery service package bandung since morning doesnt move next day ...,Negative,ID,Shopee_Express
2,disappointed even though shopped shopee shop bandung shame shopee cant choose expedition usually use another expedition package safe ...,Negative,ID,Shopee_Express
5,sorry office number call want make offer cooperation ...,Positive,ID,Shopee_Express
4,delivery took long still waiting delivery could bring office ...,Neutral,ID,Shopee_Express
1,podol hayam expedition,Neutral,ID,Shopee_Express
1,come there employee package delayed day im tired dont want use delivery service anymore item hasnt sent even though really need ...,Negative,ID,Shopee_Express
1,shope express payaaaaaaah courier lazy doesnt want come even though arrived morningnonactivate expres shopee make lot people emotion im sorry using shopee ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package september clear status hadeeeh im lazy use expedition ...,Neutral,ID,Shopee_Express
1,really bad shopee express long time since delivery courier clear point really bad ...,Negative,ID,Shopee_Express
1,bad im sure continues definitely go bankrupt soon recipient name written even name even though didnt receive least give news proof receipt photo ...,Negative,ID,Shopee_Express
1,careful courier clear item status item sent ...,Positive,ID,Shopee_Express
1,wow wheres package playing week ...,Positive,ID,Shopee_Express
1,many day good warehouse even though really need good jakarta day there really courier rating others bad ...,Positive,ID,Shopee_Express
1,slow unprofessional,Negative,ID,Shopee_Express
1,really bad mening expedition doesnt operate status received havent received people home also dont receive item status received ...,Negative,ID,Shopee_Express
1,slow delivery,Neutral,ID,Shopee_Express
1,package arrived day keep playing around statement sent recipient address fact returned warehouse like ...,Positive,ID,Shopee_Express
1,delivery jkrt old bandung amazing,Positive,ID,Shopee_Express
5,since shopee drop point area stay far away friendly service ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package status received didnt receive item ...,Neutral,ID,Shopee_Express
1,package received even though received courier le responsible ...,Positive,ID,Shopee_Express
1,item received said received incident happened really bad shopee express ...,Negative,ID,Shopee_Express
5,even though courier friendly good proven arrive shopee always cut people clear recipient isnt like expedition there photo directly playing love ...,Positive,ID,Shopee_Express
1,delivery quite long status sent updated morning x afternoon good arrived ...,Positive,ID,Shopee_Express
1,umpteenth time im disappointed jasper shopee noncod package first suddenly status package received name ...,Negative,ID,Shopee_Express
1,really shopee express jktbdg day hasnt arrived im tired swearing ...,Positive,ID,Shopee_Express
1,ive disappointed twice first suddenly package received recipient name unknown thank god turned neighbor today second day said package ...,Positive,ID,Shopee_Express
2,package already rich abroad long time position ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,received good wow phone call item received didnt reach hand shame annoying ...,Positive,ID,Shopee_Express
1,ordered yet arrived intend open expedition far jt jne sicepat ninja cant afford make ...,Positive,ID,Shopee_Express
1,first last time using shopee express service dont want anymore week package stalled south jakarta good ...,Positive,ID,Shopee_Express
1,delivery take long time even though within bandung ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,order arrived since sent walked karawang day im still karawag ordered shopee delivery shopee express ...,Neutral,ID,Shopee_Express
1,disappointed shopee express service delivery still one city day yet arrived kapok shopee express service better deactivate ...,Negative,ID,Shopee_Express
1,every time use standard shopee express always long every time order old one many time shopee express fast right please improve service make consumer ...,Positive,ID,Shopee_Express
2,wow true package hasnt arrived day even though jakarta bandung one surabaya using side expedition arrived day please,Positive,ID,Shopee_Express
1,disappointed shoppe please good arrive yesterday lol,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,tired taking long,Negative,ID,Shopee_Express
1,package didnt arrive wow,Negative,ID,Shopee_Express
2,package jkt bdg really fast arrived took long time right ...,Neutral,ID,Shopee_Express
1,ordered electronic good progress delivery day problem shopee express stored warehouse day yesterday morning arrived ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,package week skincare content anymore,Neutral,ID,Shopee_Express
1,dont know say clear package doesnt work position bandung even though one came ...,Negative,ID,Shopee_Express
1,sending bandung bandung arrived day still hasnt arrived im surprised staff shopee devil package didnt come ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,delivery jakarta bandung within day still arrived delivery july august shipping status still karawang,Neutral,ID,Shopee_Express
1,speed delivery please ppkm reason problem expedition day arrived item bandung day didnt go forward yesterday ...,Negative,ID,Shopee_Express
1,zonkk,Neutral,ID,Shopee_Express
1,critical,Negative,ID,Shopee_Express
1,bad day staying hasnt arrived ...,Negative,ID,Shopee_Express
1,expedition slow like red one one day well day dont intend open expedition want choose another expedition olshop cant hadeeehhh ...,Positive,ID,Shopee_Express
1,bandung bandung day package hasnt arrived cant afford better provide service like ...,Neutral,ID,Shopee_Express
1,delivery progressed day bandung still sorting even though delivery city day item received disappointed twice delivery slow ...,Negative,ID,Shopee_Express
1,really slow day good havent arrived afternoon east bandung destination ...,Positive,ID,Shopee_Express
1,status package received never received package package havent paid yet dont know already ...,Neutral,ID,Shopee_Express
5,shopee office number contact thank ...,Positive,ID,Shopee_Express
1,package delivered morning location thank god hasnt arrived day ...,Positive,ID,Shopee_Express
1,long time order hasnt moved day even though city normal trip take hour arrive use ...,Neutral,ID,Shopee_Express
1,jnt jne best day package arrive immediately got shopee express take long wonder kind work ...,Positive,ID,Shopee_Express
1,last time using shopee express sending bandung district day moving status warehouse even though package really urgent need used kapok ...,Positive,ID,Shopee_Express
1,day tracking good picked west jakarta day sorted jakut day sent jakbar sorting day ...,Positive,ID,Shopee_Express
1,look courier relaxed ordered package took long time send destination intention work play ...,Positive,ID,Shopee_Express
1,bad slow delivery,Negative,ID,Shopee_Express
1,clear clear clear explained location reachable ordering item date arrived yesterday obviously house main road uninstalled ...,Positive,ID,Shopee_Express
1,hasnt package arrived week even though bandung bandung deliberately chose city live faster took ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package status received even though buyer received ...,Neutral,ID,Shopee_Express
1,package mana package lama kie aduhh aing mah kacau,Neutral,ID,Shopee_Express
1,hello courier package passed day hasnt arrived feel like use another service longest day already working day whats bad workplace ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package day aka failed send courier contact stale package responsible ...,Negative,ID,Shopee_Express
1,havent received package package received package ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
4,nan,Neutral,ID,Shopee_Express
1,bad fellow bandung city cant expedition arrive quickly ...,Negative,ID,Shopee_Express
1,stated package received even though hasnt ...,Neutral,ID,Shopee_Express
1,upset free postage event went astray said inspiration make take long person seriously asking using delivery ...,Positive,ID,Shopee_Express
1,searched according map even lie updated new address ...,Neutral,ID,Shopee_Express
1,long ah tai,Neutral,ID,Shopee_Express
1,package im still bandung dc there change come im tired using please send package taking long even food getting ...,Negative,ID,Shopee_Express
5,friendly,Positive,ID,Shopee_Express
1,hi shopee passed estimate item still way semams bandung movement ...,Neutral,ID,Shopee_Express
1,took long time arrive tired waiting package arrived uninstalled shopee changed tokped byee ...,Negative,ID,Shopee_Express
1,package stop forced use shopee expedition expedition good people waiting dont play long really delivery ...,Negative,ID,Shopee_Express
5,please add banner something first time like must confused find place ...,Positive,ID,Shopee_Express
1,since package way movement already past estimated delivery date ask shopee c say arrived east bandung today hasnt arrived ...,Neutral,ID,Shopee_Express
1,package morning hasnt arrived yet trustworthy one courier delivery party ...,Negative,ID,Shopee_Express
1,delivery package last update june package arrived eastern bandung hub thought yesterday afternoon package would arrive latest june ...,Neutral,ID,Shopee_Express
1,delivery jktbdg laammmaaaa baannggeettsss intend work ...,Neutral,ID,Shopee_Express
1,use expedition forgot change delivery service shoppee finally according expectation good stuck warehouse conclusion jnt indeed best ...,Positive,ID,Shopee_Express
1,dc bandung longest possible sorter replace employee loyal responsible nature ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
2,delivery within city bandung bandung day arrived yet ...,Neutral,ID,Shopee_Express
1,disappointed shopee express delivery always directed shopee express cant choose another expedition ...,Negative,ID,Shopee_Express
5,ok steady,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,courier professional always giving false report company package hasnt arrived say recipient cant contacted even though one calling cellphone still active siga nu ...,Positive,ID,Shopee_Express
4,signboard beside road direction market meter left ...,Neutral,ID,Shopee_Express
1,please improve performance item seller sent quickly expedition doesnt know piled dont know june around pm news ...,Positive,ID,Shopee_Express
1,long delivery like dont intend expedition party even though still bandung outside island,Positive,ID,Shopee_Express
1,professional anying stuff aing come disappointed god sake responsibility woooyyyy ...,Negative,ID,Shopee_Express
1,many consumer storiesreviews shopee express rating explains everything ...,Neutral,ID,Shopee_Express
1,long time,Neutral,ID,Shopee_Express
1,paraaaahh package received status received receiving ...,Neutral,ID,Shopee_Express
1,conch conch,Neutral,ID,Shopee_Express
1,long even though shipping jakarta bandung better use jnt jne faster ...,Positive,ID,Shopee_Express
5,buy quality fish seed,Neutral,ID,Shopee_Express
1,original really long better close cant go fast really ready expedition ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,havent received order yet delivery status received asked shoppe team give refund suggestion whats story wow shop sent delivery team ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,good people friendly sipp,Positive,ID,Shopee_Express
4,ok,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,blocked,Negative,ID,Shopee_Express
1,long time swear pdhl jktbdg really long time wait really weird ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,item delivery report received item tracked clear courier ...,Positive,ID,Shopee_Express
5,excellent,Positive,ID,Shopee_Express
1,really bad even though bandung bandung delivery took long whats going courier even though item going used stock item north bandung bad hub ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,im tired one delivery delayed ngt,Negative,ID,Shopee_Express
1,delivery took long time yesterday status way location morning waiting afternoon wasnt eeh late changed status delivery attempt ...,Neutral,ID,Shopee_Express
1,feel like didnt receive package said package received responsibility courier playing sending people dont know confirmation ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,understand delivery shipping option better use another one swear left city take day delivery using expedition maximum ...,Positive,ID,Shopee_Express
1,superrrrr leletttt,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
4,nan,Neutral,ID,Shopee_Express
5,fast delivery lovely friendly staff,Positive,ID,Shopee_Express
1,take long time seller already poor buy shopee store cant choose delivery service ...,Negative,ID,Shopee_Express
1,longest expedition ever chosen even though seller still city bandung slow pisan ...,Neutral,ID,Shopee_Express
3,nan,Neutral,ID,Shopee_Express
5,never disappointed shopee even though delay good arrive home compared yvs comfortable shop shop ...,Positive,ID,Shopee_Express
1,bad,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,wonder star small experienced package received check received behalf funny work come even though cellphone number ...,Positive,ID,Shopee_Express
1,punteun courier want good entrusted another person call owner package first dizziness going back forth looking recipient name ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,shopee warehouse,Neutral,ID,Shopee_Express
1,badly good received received courier money ...,Negative,ID,Shopee_Express
1,even though already destination city come stak northern bandung hub hour status package doesnt change ...,Neutral,ID,Shopee_Express
1,mess package stored warehouse didnt know would sent address pity shopee expedition like cant dont work ...,Negative,ID,Shopee_Express
1,shopping shopee courier option forced choose shopee express bought cellphone week still ...,Negative,ID,Shopee_Express
1,please improve term performance necessary add kariawan delivery faster ...,Positive,ID,Shopee_Express
1,package doesnt arrive warehouse day work intention ...,Neutral,ID,Shopee_Express
1,fate package stuck dc courier also received day ago package system even though ...,Negative,ID,Shopee_Express
1,super slow delivery management chaotic,Positive,ID,Shopee_Express
1,good ordered arrived shopee hub bandung wednesday today report sent destination address even though order first ...,Positive,ID,Shopee_Express
1,really bad name item may still continue north bdg hub asked courier delivered item courier courier continued work without taking ...,Negative,ID,Shopee_Express
1,status delivery failed recipient place really hoax hour security courier showed really bad whether employee lacking human resource lazy ...,Negative,ID,Shopee_Express
1,forced give star without star better without star regret shopping forced delivery using shopee express disappointing better pedia store open facebook select ...,Negative,ID,Shopee_Express
1,incomprehensible ah cheap onkosna,Neutral,ID,Shopee_Express
1,crazy severe bandung cirebon week buy another item time using day arrived disappointed use express shopee good cirebon day didnt send ...,Negative,ID,Shopee_Express
1,sorry express shoppe lolla shoppe name express delivery seems like old ...,Positive,ID,Shopee_Express
1,delivery service disappointing time express took long time arrive last yesterday good delivered hour waiting arriving evening instead returned ...,Negative,ID,Shopee_Express
1,clear statement sent office hour evening sent thinking worked hour ...,Positive,ID,Shopee_Express
1,male banget pake shopee xpress lama,Neutral,ID,Shopee_Express
1,bad,Negative,ID,Shopee_Express
1,long,Neutral,ID,Shopee_Express
1,good knpa claimed accepted good didnt receive ...,Positive,ID,Shopee_Express
1,contact shopee express gimnaa,Neutral,ID,Shopee_Express
1,delivery took long time,Neutral,ID,Shopee_Express
1,lemottttt slowtttttt,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,original bad delivery service really still one area bandung take week shopee cant determine choice expedition like previous one ...,Positive,ID,Shopee_Express
1,game package hasnt arrived yet uda notification arrived please trust ...,Positive,ID,Shopee_Express
1,havent arrived package bad ...,Positive,ID,Shopee_Express
1,crazy old man come today stuck stumbling block ...,Negative,ID,Shopee_Express
1,gimana sih shopee express package ngestuck cue bandung trus udh almost day send ...,Neutral,ID,Shopee_Express
1,slow although complaint already significant follow ...,Negative,ID,Shopee_Express
1,swear give using shopee express delivery long time sorry period good jakarta bandung day still havent arrived item ...,Positive,ID,Shopee_Express
1,cantumin phone,Neutral,ID,Shopee_Express
1,received shopee even though havent accepted responsibility yet ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,package stay long time day intend work dont bother join opening expedition case ...,Neutral,ID,Shopee_Express
1,information professional contact contact error sending status sync suggest better use jente jene clearly ...,Positive,ID,Shopee_Express
1,package doesnt arrive send parentsinlaw ...,Neutral,ID,Shopee_Express
1,package left warehouse day sent recipient address cant take dont even know send complaint made chat email telephone ...,Negative,ID,Shopee_Express
1,worst shipping service status package received father name father never received package called number listed package ...,Negative,ID,Shopee_Express
1,im sorry using even though courier speeding afraid like last year good sent eid even though good used eid bandung taking long ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,bad opinion shopees dont participate making delivery service service bad let jne jt etc take care package expert ...,Negative,ID,Shopee_Express
1,yes package actually person waiting time shopee status received even though item also received hasnt lolled swear regret ...,Positive,ID,Shopee_Express
1,order yesterday delivered courier didnt arrive ...,Neutral,ID,Shopee_Express
1,package hasnt arrived yesterday courier le responsible obligation ...,Positive,ID,Shopee_Express
2,looking comment public waiting item eid,Neutral,ID,Shopee_Express
1,old bandung fellow,Neutral,ID,Shopee_Express
1,worst delivery service slowest courier among others ...,Negative,ID,Shopee_Express
1,really bad package status received even though received high school asked neighbor high school family also one accepted ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,bad week havent arrived ordered pant sorry shopee express disappointing dont want twice ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,im sorry using express shop taking long time like another expedition stuff hasnt arrived yet contact ...,Positive,ID,Shopee_Express
1,package still bandung warehouse really long please improve service already shopping cant choose expedition expedition take long time ...,Positive,ID,Shopee_Express
1,liar status accepted even though doesnt accept dont know run c chat email doesnt help instead told wait better regular expedition ...,Negative,ID,Shopee_Express
1,delivery take long time usually status changed sent location le hour arrived day ganyampe get lost example ...,Negative,ID,Shopee_Express
1,delivery long please fix,Positive,ID,Shopee_Express
1,package ready day yet game continues warehouse shoope confirmed yet responsibility ...,Positive,ID,Shopee_Express
2,package use shopee express really lsma try another expedition arrives day almost week tangerangbandung ...,Neutral,ID,Shopee_Express
5,first time using shopee express took long time arrive day arrived second time used thought would take long apparently good sent fast ...,Positive,ID,Shopee_Express
1,come let go package bandung stop bandung date must already past day really bad there movement ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,crazy day package get stuck dc bandung wheres eid confused call know better use laens shipping service ...,Negative,ID,Shopee_Express
5,thank god time,Positive,ID,Shopee_Express
1,woooyy package didnt move may still bandung dc time really bad long time ...,Negative,ID,Shopee_Express
1,bandungjakarta day dont try,Neutral,ID,Shopee_Express
1,package bekasi bandung still west java kok day ga sent shopee alesan overload continues close gabisa jd express expedition ...,Negative,ID,Shopee_Express
1,usually use delivery service using fast fast day jogja cant choose really bad almost week still sorted bandung long time ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,worse order stuck warehouse day mention trip city,Negative,ID,Shopee_Express
2,ordered package surabaya bandung arrived day even though use j received day disappointed ...,Negative,ID,Shopee_Express
1,package sent long time took long time transit bandung ...,Neutral,ID,Shopee_Express
1,day package still dc slow messy ive waiting long time cant choose service even go expedition like better use jt id express ...,Positive,ID,Shopee_Express
1,shopee choice shipping service choose regular economical ehhh choose regular get shopee express delivery bandung bandung day hasnt arrived either ...,Neutral,ID,Shopee_Express
1,slow sorry really nyesallll slow,Negative,ID,Shopee_Express
1,order day stuck dc bandung,Negative,ID,Shopee_Express
1,please send package udh day still dc bandung change ...,Positive,ID,Shopee_Express
1,week package hasnt arrived yet even though tangerang cianjur please fix game hasnt arrived yet ...,Positive,ID,Shopee_Express
1,day stuff stopped bandung shoppe warehouse finished woi dont overtake choke ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,better recommendation hurry instead using old shipping service like shopee express ...,Positive,ID,Shopee_Express
2,worried review bad usually use jnt sicepat cant choose delivery service message bandung cirebon one day arrived still sorted ...,Negative,ID,Shopee_Express
1,shopee corp monopoly package distribution slow,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,recommended item rarely updated even though fellow bandungers faster ...,Positive,ID,Shopee_Express
1,update long amp really recommended ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
2,shopee youre ready make expedition dont make service really took long time good didnt arrive ...,Positive,ID,Shopee_Express
5,office,Neutral,ID,Shopee_Express
1,delivery fellow bandung old even though fellow bandung ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,experience yes buy good shopee continue use courier get ready gambling yes price cheap sorry quality service cheap ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,delivery bandung bandung regency took long time status moving morning night else package would arrive ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,send stuff want use instead stay away,Positive,ID,Shopee_Express
1,sake status always sent even though package work fast okay ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,blog,Neutral,ID,Shopee_Express
1,ordered good shopee pm checked status order written received however one home slept time courier came house package read ...,Positive,ID,Shopee_Express
1,kapok one supposed today package today checked yesterday yesterday ...,Neutral,ID,Shopee_Express
2,credit courier call front least application make free call using data package ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,swear shoppe express lazy worker lazy last estimated item day came there news yet crazy really long using express shop disappointed ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,choose expedition choose shopee express express longeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ...,Neutral,ID,Shopee_Express
1,delivery status received delivery package home wheres package contact courier hub office want trace ...,Positive,ID,Shopee_Express
1,called express package stuck exceeded day estimated ...,Negative,ID,Shopee_Express
1,estimated date arrived arrived long arrived even though item want use according estimated date disappointed express halu ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
3,took long time god package didnt arrive checked receipt courier delivery failed even courier came ...,Negative,ID,Shopee_Express
5,give star courier good home address called first first time seeing courier take car shopee car give star let change position ...,Positive,ID,Shopee_Express
5,apply job want work shoppe courier ...,Positive,ID,Shopee_Express
1,bad,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,give one star expedition period date arrived yet said street waited hour yet arrive either worker professional ...,Neutral,ID,Shopee_Express
1,sorry bro come package hasnt arrived yet,Negative,ID,Shopee_Express
1,make matter worse shopee express order afternoon oclock store sent tracked warehouse afternoon ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,package april arrived service bad ...,Negative,ID,Shopee_Express
