,word,count,Sentiment,country
19883,thxxxxxx,1,Neutral,ID
19884,aforgau,1,Neutral,ID
19885,rmbt,1,Neutral,ID
19886,heheshipping,1,Neutral,ID
19887,sssssssssssssss,1,Neutral,ID
19888,lokinglike,1,Neutral,ID
19889,sklishipping,1,Neutral,ID
19890,disconnectedprices,1,Neutral,ID
19891,baguuuuuuusssss,1,Neutral,ID
19892,yukkkk,1,Neutral,ID
19893,cussss,1,Neutral,ID
19894,blisterstrims,1,Neutral,ID
19895,riche,1,Neutral,ID
19896,productskkkkkkkkkkkkkkkkkkkssssss,1,Neutral,ID
19897,skannnnnnnnnnnnnnnnnnnnnnnnn,1,Neutral,ID
19898,gudddd,1,Neutral,ID
19899,laaaa,1,Neutral,ID
19900,funnypackaging,1,Neutral,ID
19901,muraaaaahhhhhh,1,Neutral,ID
19902,bangetttgada,1,Neutral,ID
19903,waaaaaah,1,Neutral,ID
19904,ngant,1,Neutral,ID
19905,bngetttcuman,1,Neutral,ID
19906,lambat,1,Neutral,ID
19907,dgan,1,Neutral,ID
19908,selamatterimakasih,1,Neutral,ID
19909,sellerhdlakdbdkakhsbslajsjsjsiaonddboandosulkdlgxkhxoyztidozyoxlxyostihlcyxyxj,1,Neutral,ID
19910,coskxohcohxixswtsgkxgkxhclhditaurzgkucuxyozyxylxlhxhlxyypypupuluxululpuuxuphofyearizgkkzigzhllhcpudoyxhoxjlcupdyo,1,Neutral,ID
19911,supeeeeeeer,1,Neutral,ID
19912,cepeeeeeeee,1,Neutral,ID
19913,safelyall,1,Neutral,ID
19914,goodmini,1,Neutral,ID
19915,tebels,1,Neutral,ID
19916,picknext,1,Neutral,ID
19917,ndidvhaidogoamgdufifnoxnsuagydjdkmdkdnisbsisbgeywgailaksm,1,Neutral,ID
19918,fjdjdjdiwjifkfndndkdjjdjjj,1,Neutral,ID
19919,hihireally,1,Neutral,ID
19920,productthankyou,1,Neutral,ID
19921,stared,1,Neutral,ID
19922,gitu,1,Neutral,ID
19923,lach,1,Neutral,ID
19924,loveits,1,Neutral,ID
19925,bandungpurwakartathe,1,Neutral,ID
19926,mattresshappy,1,Neutral,ID
19927,dussation,1,Neutral,ID
19928,lifts,1,Neutral,ID
19929,ksian,1,Neutral,ID
19930,estimatesthe,1,Neutral,ID
19931,boboinnn,1,Neutral,ID
19932,truck,1,Neutral,ID
19933,proposal,1,Neutral,ID
19934,workthere,1,Neutral,ID
19935,onlyoverall,1,Neutral,ID
19936,tangganin,1,Neutral,ID
19937,speaking,1,Neutral,ID
19938,disrespectful,1,Neutral,ID
19939,mamak,1,Neutral,ID
19940,divan,1,Neutral,ID
19941,lod,1,Neutral,ID
19942,buaguuus,1,Neutral,ID
19943,madiunvery,1,Neutral,ID
19944,updateso,1,Neutral,ID
19945,wherewhen,1,Neutral,ID
19946,cardboardgatau,1,Neutral,ID
19947,awaitedthe,1,Neutral,ID
19948,baref,1,Neutral,ID
19949,tengkiuu,1,Neutral,ID
19950,yeeay,1,Neutral,ID
19951,herethere,1,Neutral,ID
19952,trustthanks,1,Neutral,ID
19953,adu,1,Neutral,ID
19954,simplefriendly,1,Neutral,ID
19955,ditlpn,1,Neutral,ID
19956,uplifting,1,Neutral,ID
19957,objected,1,Neutral,ID
19958,bloom,1,Neutral,ID
19959,pules,1,Neutral,ID
19960,deliveryothers,1,Neutral,ID
19961,sihhhhhhhhhhhh,1,Neutral,ID
19962,bulging,1,Neutral,ID
19963,eventhe,1,Neutral,ID
19964,averagebut,1,Neutral,ID
19965,kasij,1,Neutral,ID
19966,expetationsoft,1,Neutral,ID
19967,antered,1,Neutral,ID
19968,housefor,1,Neutral,ID
19969,discomfort,1,Negative,ID
19970,gadow,1,Neutral,ID
19971,manualplease,1,Neutral,ID
19972,trsbt,1,Neutral,ID
19973,deliverysiip,1,Neutral,ID
19974,clamping,1,Neutral,ID
19975,buaaaguuuss,1,Neutral,ID
19976,enaaakkkk,1,Neutral,ID
19977,pringbed,1,Neutral,ID
19978,fer,1,Neutral,ID
19979,diantererin,1,Neutral,ID
19980,sellus,1,Neutral,ID
19981,boxsatisfied,1,Neutral,ID
19982,boboku,1,Neutral,ID
19983,tubel,1,Neutral,ID
19984,unopenedwait,1,Neutral,ID
19985,dheavy,1,Neutral,ID
19986,sndricool,1,Neutral,ID
19987,vicall,1,Neutral,ID
19988,addressmksh,1,Neutral,ID
19989,rightworth,1,Neutral,ID
19990,canthank,1,Neutral,ID
19991,responsein,1,Neutral,ID
19992,bili,1,Neutral,ID
19993,welded,1,Neutral,ID
19994,bonyok,1,Neutral,ID
19995,christmasorder,1,Neutral,ID
19996,bethankyou,1,Neutral,ID
19997,inheboxgod,1,Neutral,ID
19998,alhmdulillh,1,Neutral,ID
19999,salmt,1,Neutral,ID
20000,wihhhhh,1,Neutral,ID
20001,ccat,1,Neutral,ID
20002,uggercep,1,Neutral,ID
20003,sellr,1,Neutral,ID
20004,sendercept,1,Neutral,ID
20005,mattressunk,1,Neutral,ID
20006,rented,1,Neutral,ID
20007,reallyvery,1,Neutral,ID
20008,probe,1,Neutral,ID
20009,clearso,1,Neutral,ID
20010,receipti,1,Neutral,ID
20011,wherebandung,1,Neutral,ID
20012,softbed,1,Neutral,ID
20013,vafitors,1,Neutral,ID
20014,everythingshipping,1,Neutral,ID
20015,bandungpekanbaru,1,Neutral,ID
20016,durableminus,1,Neutral,ID
20017,hiii,1,Neutral,ID
20018,nothingplease,1,Neutral,ID
20019,tenderly,1,Positive,ID
20020,standardr,1,Neutral,ID
20021,pooollllllllll,1,Neutral,ID
20022,barnttttt,1,Neutral,ID
20023,vacuumreally,1,Neutral,ID
20024,likesorry,1,Neutral,ID
20025,hwa,1,Neutral,ID
20026,tangerangthe,1,Neutral,ID
20027,okaywhen,1,Neutral,ID
20028,pasuruan,1,Neutral,ID
20029,jawatimur,1,Neutral,ID
20030,kerren,1,Neutral,ID
20031,dilatesand,1,Neutral,ID
20032,automaticallyplease,1,Neutral,ID
20033,bangetty,1,Neutral,ID
20034,okeiiii,1,Neutral,ID
20035,policy,1,Neutral,ID
20036,photoin,1,Neutral,ID
20037,limitations,1,Neutral,ID
20038,klaten,1,Neutral,ID
20039,relay,1,Neutral,ID
20040,recomnn,1,Neutral,ID
20041,reviewanyway,1,Neutral,ID
20042,respiratoryonly,1,Neutral,ID
20043,youanyway,1,Neutral,ID
20044,mashaeh,1,Neutral,ID
20045,masheeh,1,Neutral,ID
20046,wishyaaaaaaaa,1,Neutral,ID
20047,itselfbut,1,Neutral,ID
20048,boxbarang,1,Neutral,ID
20049,dayshight,1,Neutral,ID
20050,renov,1,Neutral,ID
20051,finishbut,1,Neutral,ID
20052,groupthe,1,Neutral,ID
20053,prnah,1,Neutral,ID
20054,producti,1,Neutral,ID
20055,flashshale,1,Neutral,ID
20056,boboka,1,Neutral,ID
20057,dimkassar,1,Neutral,ID
20058,lastmakasih,1,Neutral,ID
20059,cobed,1,Neutral,ID
20060,gapanas,1,Neutral,ID
20061,thkn,1,Neutral,ID
20062,imagebut,1,Neutral,ID
20063,trustmksih,1,Neutral,ID
20064,blistersonly,1,Neutral,ID
20065,gemboss,1,Neutral,ID
20066,bingungggg,1,Neutral,ID
20067,goooooddd,1,Neutral,ID
20068,practicalshipping,1,Neutral,ID
20069,bdgthe,1,Neutral,ID
20070,makasyii,1,Neutral,ID
20071,springs,1,Neutral,ID
20072,daymaybe,1,Neutral,ID
20073,bandunghopefully,1,Neutral,ID
20074,convenientnnnn,1,Neutral,ID
20075,dura,1,Neutral,ID
20076,warehousethe,1,Neutral,ID
20077,comethankyou,1,Neutral,ID
20078,duperrrrrrr,1,Neutral,ID
20079,uwuwww,1,Neutral,ID
20080,bantallllll,1,Neutral,ID
20081,hotels,1,Neutral,ID
20082,cuepetttttt,1,Neutral,ID
20083,syukakkkk,1,Neutral,ID
20084,tenkuh,1,Neutral,ID
20085,gilasih,1,Neutral,ID
20086,kerumah,1,Neutral,ID
20087,kumyan,1,Neutral,ID
20088,orderfortunately,1,Neutral,ID
20089,reported,1,Neutral,ID
20090,exchangedthe,1,Neutral,ID
20091,homehopefully,1,Neutral,ID
20092,briefed,1,Neutral,ID
20093,cepaattttop,1,Neutral,ID
20094,responsejust,1,Neutral,ID
20095,reallycook,1,Neutral,ID
20096,mattressfortunately,1,Neutral,ID
20097,bolting,1,Neutral,ID
20098,pillowthank,1,Neutral,ID
20099,bouncy,1,Neutral,ID
20100,bgsnot,1,Neutral,ID
20101,detractive,1,Neutral,ID
20102,nyama,1,Neutral,ID
20103,nangissssss,1,Neutral,ID
20104,fars,1,Neutral,ID
20105,mattressjust,1,Neutral,ID
20106,mattressad,1,Neutral,ID
20107,stood,1,Neutral,ID
20108,outeven,1,Neutral,ID
20109,manchester,1,Neutral,ID
20110,cargogpp,1,Neutral,ID
20111,wearfirst,1,Neutral,ID
20112,heavyafter,1,Neutral,ID
20113,upshipping,1,Neutral,ID
20114,sebenera,1,Neutral,ID
20115,buyerthe,1,Neutral,ID
20116,risen,1,Neutral,ID
20117,baguussthanks,1,Neutral,ID
20118,kecera,1,Neutral,ID
20119,datengg,1,Neutral,ID
20120,bnagett,1,Neutral,ID
20121,bulukumba,1,Neutral,ID
20122,toois,1,Neutral,ID
20123,arrivedexcellent,1,Neutral,ID
20124,simultaneouslykalo,1,Neutral,ID
20125,breakmake,1,Neutral,ID
20126,disaster,1,Negative,ID
20127,untilrejeki,1,Neutral,ID
20128,mentul,1,Neutral,ID
20129,ngadi,1,Neutral,ID
20130,bingitttttt,1,Neutral,ID
20131,friendlyaaa,1,Neutral,ID
20132,auspices,1,Neutral,ID
20133,reference,1,Neutral,ID
20134,itemstpi,1,Neutral,ID
20135,itsoke,1,Neutral,ID
20136,yaaaffordable,1,Neutral,ID
20137,pricesquality,1,Neutral,ID
20138,okayrecommended,1,Neutral,ID
20139,stitchesbut,1,Neutral,ID
20140,jod,1,Neutral,ID
20141,goodstks,1,Neutral,ID
20142,bubbling,1,Neutral,ID
20143,courierhis,1,Neutral,ID
20144,negatively,1,Neutral,ID
20145,standardsits,1,Neutral,ID
20146,childrenunfortunately,1,Neutral,ID
20147,ngngkat,1,Neutral,ID
20148,houseplease,1,Neutral,ID
20149,jengkelll,1,Neutral,ID
20150,farrr,1,Neutral,ID
20151,couriermaybe,1,Neutral,ID
20152,sincerity,1,Neutral,ID
20153,tidqk,1,Neutral,ID
20154,exedition,1,Neutral,ID
20155,shameaaaiiii,1,Neutral,ID
20156,daysseller,1,Neutral,ID
20157,oiia,1,Neutral,ID
20158,nyampetnya,1,Neutral,ID
20159,bandungsragen,1,Neutral,ID
20160,trimakasiiih,1,Neutral,ID
20161,underconed,1,Neutral,ID
20162,disturbedbaguus,1,Neutral,ID
20163,colornext,1,Neutral,ID
20164,productseasy,1,Neutral,ID
20165,bnran,1,Neutral,ID
20166,gaescm,1,Neutral,ID
20167,ajigile,1,Neutral,ID
20168,hsl,1,Neutral,ID
20169,kamarmandis,1,Neutral,ID
20170,elderly,1,Neutral,ID
20171,likeeasily,1,Neutral,ID
20172,easystandard,1,Neutral,ID
20173,daytq,1,Neutral,ID
20174,cage,1,Neutral,ID
20175,baseeasy,1,Neutral,ID
20176,storefrontprices,1,Neutral,ID
20177,competitivesafe,1,Neutral,ID
20178,barokalloh,1,Neutral,ID
20179,triedi,1,Neutral,ID
20180,couriervery,1,Neutral,ID
20181,friendlyvery,1,Neutral,ID
20182,polkadot,1,Neutral,ID
20183,nawaitu,1,Neutral,ID
20184,shauma,1,Neutral,ID
20185,ghadin,1,Neutral,ID
20186,qadha,1,Neutral,ID
20187,fardhi,1,Neutral,ID
20188,syahri,1,Neutral,ID
20189,ramadhana,1,Neutral,ID
20190,lillahi,1,Neutral,ID
20191,un,1,Neutral,ID
20192,kindgood,1,Neutral,ID
20193,affordableit,1,Neutral,ID
20194,productsfor,1,Neutral,ID
20195,meriaaaaah,1,Neutral,ID
20196,cepeeetttttt,1,Neutral,ID
20197,instinctingq,1,Neutral,ID
20198,obstaclesthnk,1,Neutral,ID
20199,vainlah,1,Neutral,ID
20200,puzlle,1,Neutral,ID
20201,pairsits,1,Neutral,ID
20202,difficulthis,1,Neutral,ID
20203,gercepmessage,1,Neutral,ID
20204,acceptedjust,1,Neutral,ID
20205,daytksh,1,Neutral,ID
20206,antislippery,1,Neutral,ID
20207,chosts,1,Neutral,ID
20208,purchaselike,1,Neutral,ID
20209,speedtop,1,Neutral,ID
20210,priceokay,1,Neutral,ID
20211,namjoon,1,Neutral,ID
20212,seokjin,1,Neutral,ID
20213,yoongi,1,Neutral,ID
20214,jung,1,Neutral,ID
20215,hoseok,1,Neutral,ID
20216,jimin,1,Neutral,ID
20217,taehyung,1,Neutral,ID
20218,jeon,1,Neutral,ID
20219,jungkook,1,Neutral,ID
20220,bts,1,Neutral,ID
20221,packinganthank,1,Neutral,ID
20222,nympebarang,1,Neutral,ID
20223,pacies,1,Neutral,ID
20224,customized,1,Neutral,ID
20225,nices,1,Neutral,ID
20226,slnjutnya,1,Neutral,ID
20227,consequently,1,Neutral,ID
20228,dpr,1,Neutral,ID
20229,vouch,1,Neutral,ID
20230,lante,1,Neutral,ID
20231,ultle,1,Neutral,ID
20232,expension,1,Neutral,ID
20233,lego,1,Neutral,ID
20234,uglyplastic,1,Neutral,ID
20235,fitthe,1,Neutral,ID
20236,sickmake,1,Neutral,ID
20237,bathroomspy,1,Neutral,ID
20238,jatohga,1,Neutral,ID
20239,slipperymakasi,1,Neutral,ID
20240,capethane,1,Neutral,ID
20241,okalready,1,Neutral,ID
20242,hereall,1,Neutral,ID
20243,refriger,1,Neutral,ID
20244,plstics,1,Neutral,ID
20245,lucin,1,Neutral,ID
20246,semiplastic,1,Neutral,ID
20247,hargaanyaa,1,Neutral,ID
20248,profuks,1,Neutral,ID
20249,fastmantepp,1,Neutral,ID
20250,inject,1,Neutral,ID
20251,outdaeaaaaa,1,Neutral,ID
20252,ngngkau,1,Neutral,ID
20253,slin,1,Neutral,ID
20254,longerthanks,1,Neutral,ID
20255,responsiveok,1,Neutral,ID
20256,koskapi,1,Neutral,ID
20257,koskaki,1,Neutral,ID
20258,afterlife,1,Neutral,ID
20259,berry,1,Neutral,ID
20260,oldunderstandably,1,Neutral,ID
20261,gblg,1,Neutral,ID
20262,exited,1,Neutral,ID
20263,packageand,1,Neutral,ID
20264,resellersbut,1,Neutral,ID
20265,threadsfast,1,Neutral,ID
20266,darkerthe,1,Neutral,ID
20267,goodfunny,1,Neutral,ID
20268,motifpackaging,1,Neutral,ID
20269,bulk,1,Neutral,ID
20270,mmantul,1,Neutral,ID
20271,pinkjust,1,Neutral,ID
20272,sizen,1,Neutral,ID
20273,quicklyfast,1,Neutral,ID
20274,lilacthe,1,Neutral,ID
20275,deliveryingredients,1,Neutral,ID
20276,fingertipshis,1,Neutral,ID
20277,likecomplete,1,Neutral,ID
20278,laahh,1,Neutral,ID
20279,gemoyyyyy,1,Neutral,ID
20280,karanaaaa,1,Neutral,ID
20281,enakinnnn,1,Neutral,ID
20282,thankshhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,Neutral,ID
20283,ueyy,1,Neutral,ID
20284,accordinglybigss,1,Neutral,ID
20285,jfiekdjcjdj,1,Neutral,ID
20286,kskwksk,1,Neutral,ID
20287,jsjej,1,Neutral,ID
20288,jshewo,1,Neutral,ID
20289,ieirjgj,1,Neutral,ID
20290,jsmamsm,1,Neutral,ID
20291,nmenj,1,Neutral,ID
20292,cj,1,Neutral,ID
20293,jejesmxjf,1,Neutral,ID
20294,jdjfj,1,Neutral,ID
20295,jdjdnd,1,Neutral,ID
20296,jdjwjsjjdj,1,Neutral,ID
20297,jjdjfjj,1,Neutral,ID
20298,jdjjsjdjc,1,Neutral,ID
20299,jdjjdjje,1,Neutral,ID
20300,jejesisii,1,Neutral,ID
20301,jfjejcjj,1,Neutral,ID
20302,njdjdjsjdj,1,Neutral,ID
20303,njdjdjdj,1,Neutral,ID
20304,vj,1,Neutral,ID
20305,jcjejeiei,1,Neutral,ID
20306,idj,1,Neutral,ID
20307,thyar,1,Neutral,ID
20308,thya,1,Neutral,ID
20309,allaaa,1,Neutral,ID
20310,makasithe,1,Neutral,ID
20311,arethanks,1,Neutral,ID
20312,wicked,1,Negative,ID
20313,whispered,1,Neutral,ID
20314,hehejjeh,1,Neutral,ID
20315,yuhu,1,Neutral,ID
20316,fastnekt,1,Neutral,ID
20317,tpssss,1,Neutral,ID
20318,ptoduk,1,Neutral,ID
20319,yaya,1,Neutral,ID
20320,yesterdayvery,1,Neutral,ID
20321,cheapok,1,Neutral,ID
20322,compositecolor,1,Neutral,ID
20323,goodsoverall,1,Neutral,ID
20324,ai,1,Neutral,ID
20325,isntthe,1,Neutral,ID
20326,footworth,1,Neutral,ID
20327,kkok,1,Neutral,ID
20328,deliverytpi,1,Neutral,ID
20329,regretthank,1,Neutral,ID
20330,kremah,1,Neutral,ID
20331,conditioneven,1,Neutral,ID
20332,absent,1,Neutral,ID
20333,goooddddddd,1,Neutral,ID
20334,euyyycman,1,Neutral,ID
20335,jeongmall,1,Neutral,ID
20336,kiyowoooooooooooooooo,1,Neutral,ID
20337,eithernext,1,Neutral,ID
20338,dehhhhhhh,1,Neutral,ID
20339,trmksihh,1,Neutral,ID
20340,freeif,1,Neutral,ID
20341,priceoverall,1,Neutral,ID
20342,merceps,1,Neutral,ID
20343,bangeey,1,Neutral,ID
20344,friendlyworth,1,Neutral,ID
20345,sirkaa,1,Neutral,ID
20346,gangeri,1,Neutral,ID
20347,tqqqqq,1,Neutral,ID
20348,wkwwkwk,1,Neutral,ID
20349,layback,1,Neutral,ID
20350,priceto,1,Neutral,ID
20351,recommendationthe,1,Neutral,ID
20352,usessssssss,1,Neutral,ID
20353,somedown,1,Neutral,ID
20354,ankuuu,1,Neutral,ID
20355,fasttengkyuu,1,Neutral,ID
20356,adminoh,1,Neutral,ID
20357,dazzlingthings,1,Neutral,ID
20358,yuklg,1,Neutral,ID
20359,perpcs,1,Neutral,ID
20360,priceorder,1,Neutral,ID
20361,discountcome,1,Neutral,ID
20362,goodincrease,1,Neutral,ID
20363,okkekekkossekali,1,Neutral,ID
20364,skssmsmsmsmsmsmsmsmsmsmsmssssmsmsmsmsmsmmssmsmsmskskm,1,Neutral,ID
20365,sissend,1,Neutral,ID
20366,friendlyall,1,Neutral,ID
20367,shippinghis,1,Neutral,ID
20368,changingi,1,Neutral,ID
20369,anyeong,1,Neutral,ID
20370,jela,1,Neutral,ID
20371,conditionfast,1,Neutral,ID
20372,okelaaahhhh,1,Neutral,ID
20373,thnkssss,1,Neutral,ID
20374,thereaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,Neutral,ID
20375,bangetttttttttttnnya,1,Neutral,ID
20376,dosyiii,1,Neutral,ID
20377,bangatttttttttt,1,Neutral,ID
20378,jgaaaaa,1,Neutral,ID
20379,servedthank,1,Neutral,ID
20380,shortlength,1,Neutral,ID
20381,pokoe,1,Neutral,ID
20382,ttpmanah,1,Neutral,ID
20383,tshirtstp,1,Neutral,ID
20384,thicktp,1,Neutral,ID
20385,pinguin,1,Neutral,ID
20386,disappointedreal,1,Neutral,ID
20387,pictsteady,1,Neutral,ID
20388,lucuk,1,Neutral,ID
20389,gemo,1,Neutral,ID
20390,boyy,1,Neutral,ID
20391,flasale,1,Neutral,ID
20392,quickthe,1,Neutral,ID
20393,correspond,1,Neutral,ID
20394,imagewill,1,Neutral,ID
20395,laterthanks,1,Neutral,ID
20396,obedient,1,Neutral,ID
20397,bha,1,Neutral,ID
20398,cd,1,Neutral,ID
20399,deliveryher,1,Neutral,ID
20400,whitewhite,1,Neutral,ID
20401,tdii,1,Neutral,ID
20402,klu,1,Neutral,ID
20403,achat,1,Neutral,ID
20404,gadibales,1,Neutral,ID
20405,mlh,1,Neutral,ID
20406,paker,1,Neutral,ID
20407,packagedecent,1,Neutral,ID
20408,sukiiiinnnn,1,Neutral,ID
20409,thingshirtmy,1,Neutral,ID
20410,couriersipppllllll,1,Neutral,ID
20411,ysudhlah,1,Neutral,ID
20412,suitablefast,1,Neutral,ID
20413,okokokokokokokokkokkkkkkkkkk,1,Neutral,ID
20414,bodes,1,Neutral,ID
20415,socksthank,1,Neutral,ID
20416,oacking,1,Neutral,ID
20417,priceeven,1,Neutral,ID
20418,fineits,1,Neutral,ID
20419,fastdikasi,1,Neutral,ID
20420,lahhs,1,Neutral,ID
20421,drawdont,1,Neutral,ID
20422,kokanx,1,Neutral,ID
20423,funnyimuttthe,1,Neutral,ID
20424,tooooooopooopp,1,Neutral,ID
20425,mon,1,Neutral,ID
20426,sockfor,1,Neutral,ID
20427,baguusmurahpurahpengiriman,1,Neutral,ID
20428,toogpp,1,Neutral,ID
20429,gemey,1,Neutral,ID
20430,asgsbsbsjsj,1,Neutral,ID
20431,betteri,1,Neutral,ID
20432,pesennnya,1,Neutral,ID
20433,pesinann,1,Neutral,ID
20434,hamdalah,1,Neutral,ID
20435,cheapfunny,1,Neutral,ID
20436,colorgemezthe,1,Neutral,ID
20437,makassiiii,1,Neutral,ID
20438,lukakkk,1,Neutral,ID
20439,rekended,1,Neutral,ID
20440,yakkk,1,Neutral,ID
20441,shortif,1,Neutral,ID
20442,schoolif,1,Neutral,ID
20443,smallim,1,Neutral,ID
20444,siiiiiiiiiiiipp,1,Neutral,ID
20445,nicchhhh,1,Neutral,ID
20446,makasouoyyyyyyy,1,Neutral,ID
20447,bgttseller,1,Neutral,ID
20448,fwenn,1,Neutral,ID
20449,ndkits,1,Neutral,ID
20450,adavyg,1,Neutral,ID
20451,langgsnan,1,Neutral,ID
20452,expext,1,Neutral,ID
20453,eateun,1,Neutral,ID
20454,awthankyou,1,Neutral,ID
20455,bagusens,1,Neutral,ID
20456,seeps,1,Neutral,ID
20457,sees,1,Neutral,ID
20458,roomthe,1,Neutral,ID
20459,laama,1,Neutral,ID
20460,platinum,1,Neutral,ID
20461,bandungmagelang,1,Neutral,ID
20462,maturing,1,Neutral,ID
20463,prawan,1,Neutral,ID
20464,waking,1,Neutral,ID
20465,allfree,1,Neutral,ID
20466,intheboxx,1,Neutral,ID
20467,goodex,1,Neutral,ID
20468,kyaaa,1,Neutral,ID
20469,successfulsempet,1,Neutral,ID
20470,mutual,1,Neutral,ID
20471,assist,1,Neutral,ID
20472,hubsm,1,Neutral,ID
20473,shippingmorning,1,Neutral,ID
20474,comeori,1,Neutral,ID
20475,trackedso,1,Neutral,ID
20476,problematicitems,1,Neutral,ID
20477,specifiedgood,1,Neutral,ID
20478,divacial,1,Neutral,ID
20479,blades,1,Neutral,ID
20480,ancooorrr,1,Neutral,ID
20481,inadequate,1,Negative,ID
20482,tarpaulin,1,Neutral,ID
20483,destroyedin,1,Neutral,ID
20484,ductan,1,Neutral,ID
20485,destroyedit,1,Neutral,ID
20486,boxthankfully,1,Neutral,ID
20487,banghopefully,1,Neutral,ID
20488,postal,1,Neutral,ID
20489,jntfurther,1,Neutral,ID
20490,trinyuh,1,Neutral,ID
20491,sueper,1,Neutral,ID
20492,ajj,1,Neutral,ID
20493,organs,1,Neutral,ID
20494,bamdung,1,Neutral,ID
20495,wkkwkwkwke,1,Neutral,ID
20496,apartment,1,Neutral,ID
20497,purwokerto,1,Neutral,ID
20498,oro,1,Neutral,ID
20499,empukpukkkkkkk,1,Neutral,ID
20500,comfortablesafe,1,Neutral,ID
20501,sertissss,1,Neutral,ID
20502,padyer,1,Neutral,ID
20503,brim,1,Neutral,ID
20504,smiling,1,Positive,ID
20505,mistull,1,Neutral,ID
20506,magetan,1,Neutral,ID
20507,homequality,1,Neutral,ID
20508,smogaed,1,Neutral,ID
20509,onwardsthank,1,Neutral,ID
20510,swears,1,Positive,ID
20511,raised,1,Neutral,ID
20512,bangeeeeetttt,1,Neutral,ID
20513,ukuaaaaa,1,Neutral,ID
20514,aspers,1,Neutral,ID
20515,comfortablesleep,1,Neutral,ID
20516,deeply,1,Neutral,ID
20517,yetfinally,1,Neutral,ID
20518,directlychat,1,Neutral,ID
20519,dibalesanyway,1,Neutral,ID
20520,responseha,1,Neutral,ID
20521,sulawesimkasih,1,Neutral,ID
20522,riau,1,Neutral,ID
20523,bandungits,1,Neutral,ID
20524,cardthanks,1,Neutral,ID
20525,thereby,1,Neutral,ID
20526,sndrian,1,Neutral,ID
20527,arrivedask,1,Neutral,ID
20528,ihsan,1,Neutral,ID
20529,dimas,1,Neutral,ID
20530,keepthank,1,Neutral,ID
20531,destinationsuccess,1,Neutral,ID
20532,boxgood,1,Neutral,ID
20533,hards,1,Neutral,ID
20534,bandungbatam,1,Neutral,ID
20535,kasurny,1,Neutral,ID
20536,likesonly,1,Neutral,ID
20537,damagehopefully,1,Neutral,ID
20538,okaycomfortable,1,Neutral,ID
20539,raising,1,Neutral,ID
20540,luamaa,1,Neutral,ID
20541,smpk,1,Neutral,ID
20542,brokenttttt,1,Neutral,ID
20543,developshopefully,1,Neutral,ID
20544,quicklyhopefully,1,Neutral,ID
20545,finegoods,1,Neutral,ID
20546,eitherget,1,Neutral,ID
20547,bonusesmantapp,1,Neutral,ID
20548,awetttfriendly,1,Neutral,ID
20549,scribe,1,Neutral,ID
20550,datg,1,Neutral,ID
20551,threatenedluckily,1,Neutral,ID
20552,houseshipping,1,Neutral,ID
20553,waitingthanks,1,Neutral,ID
20554,catamatics,1,Neutral,ID
20555,fastmantull,1,Neutral,ID
20556,puuuuuasthank,1,Neutral,ID
20557,fihotel,1,Neutral,ID
20558,mattresswlp,1,Neutral,ID
20559,yawi,1,Neutral,ID
20560,questiontrmksh,1,Neutral,ID
20561,muceeee,1,Neutral,ID
20562,tendergood,1,Neutral,ID
20563,daysmakasih,1,Neutral,ID
20564,dechhh,1,Neutral,ID
20565,alhamdulillahgod,1,Neutral,ID
20566,itempadded,1,Neutral,ID
20567,nyman,1,Neutral,ID
20568,puwol,1,Neutral,ID
20569,mantapooooo,1,Neutral,ID
20570,comeexcellentreally,1,Neutral,ID
20571,pekanbaru,1,Neutral,ID
20572,specificationsextraordinary,1,Neutral,ID
20573,bedcover,1,Neutral,ID
20574,targeted,1,Neutral,ID
20575,maps,1,Neutral,ID
20576,revealed,1,Neutral,ID
20577,heal,1,Neutral,ID
20578,comfortabledont,1,Neutral,ID
20579,paka,1,Neutral,ID
20580,mirir,1,Neutral,ID
20581,objection,1,Neutral,ID
20582,bake,1,Neutral,ID
20583,lightit,1,Neutral,ID
20584,heavythe,1,Neutral,ID
20585,coffin,1,Neutral,ID
20586,intheboxid,1,Neutral,ID
20587,doubtbuy,1,Neutral,ID
20588,employees,1,Neutral,ID
20589,lifted,1,Neutral,ID
20590,ie,1,Neutral,ID
20591,bagueess,1,Neutral,ID
20592,yampai,1,Neutral,ID
20593,katurr,1,Neutral,ID
20594,iki,1,Neutral,ID
20595,widerecommended,1,Neutral,ID
20596,sellerget,1,Neutral,ID
20597,voucherthe,1,Neutral,ID
20598,weekfree,1,Neutral,ID
20599,pillowsits,1,Neutral,ID
20600,sizecool,1,Neutral,ID
20601,comfortableshipping,1,Neutral,ID
20602,bangettttttttttttttttttttttttttttt,1,Neutral,ID
20603,twizes,1,Neutral,ID
20604,baliand,1,Neutral,ID
20605,ongkirrr,1,Neutral,ID
20606,manun,1,Neutral,ID
20607,estimatespacking,1,Neutral,ID
20608,deliveryok,1,Neutral,ID
20609,discountalhamdulillah,1,Neutral,ID
20610,okaysecond,1,Neutral,ID
20611,roomshehe,1,Neutral,ID
20612,promised,1,Positive,ID
20613,estimatesame,1,Neutral,ID
20614,cooperationthank,1,Neutral,ID
20615,hjn,1,Neutral,ID
20616,tapek,1,Neutral,ID
